0	2	2
0	4	3
0	5	4
0	6	5
0	7	6
0	9	7
0	10	8
0	11	9
0	13	10
0	14	11
0	15	12
0	16	13
0	17	14
0	19	15
0	20	16
0	21	17
0	22	18
0	23	19
0	25	20
0	26	21
0	27	22
0	29	23
0	30	24
0	31	25
0	32	26
0	34	27
0	35	28
0	36	29
0	37	30
0	38	31
0	40	32
0	41	33
0	42	34
0	43	35
0	44	36
0	46	37
0	47	38
0	48	39
0	49	40
0	50	41
0	52	42
0	53	43
0	54	44
0	55	45
0	56	46
0	58	47
0	59	48
0	60	49
0	61	50
0	62	51
0	63	52
0	65	53
0	66	54
0	67	55
0	68	56
0	69	57
0	70	58
0	72	59
0	73	60
0	74	61
0	75	62
0	77	63
0	78	64
0	79	65
0	80	66
0	81	67
0	83	68
0	84	69
0	85	70
0	86	71
0	87	72
0	88	73
0	90	74
0	91	75
0	92	76
0	93	77
0	94	78
0	95	79
0	97	80
0	98	81
0	99	82
0	100	83
0	101	84
0	103	85
0	104	86
0	105	87
0	106	88
0	107	89
0	109	90
0	110	91
0	111	92
0	112	93
0	113	94
0	114	95
0	116	96
0	117	97
0	118	98
0	119	99
0	120	100
1	1	1
1	3	2
1	4	3
1	5	4
1	6	5
1	8	6
1	9	7
1	11	8
1	12	9
1	13	10
1	14	11
1	15	12
1	17	13
1	18	14
1	19	15
1	20	16
1	21	17
1	23	18
1	24	19
1	25	20
1	27	21
1	28	22
1	30	23
1	31	24
1	32	25
1	33	26
1	34	27
1	36	28
1	37	29
1	38	30
1	39	31
1	40	32
1	42	33
1	43	34
1	44	35
1	45	36
1	46	37
1	47	38
1	49	39
1	50	40
1	51	41
1	52	42
1	53	43
1	55	44
1	56	45
1	57	46
1	58	47
1	59	48
1	61	49
1	62	50
1	63	51
1	64	52
1	65	53
1	66	54
1	68	55
1	69	56
1	70	57
1	71	58
1	72	59
1	73	60
1	75	61
1	76	62
1	77	63
1	78	64
1	80	65
1	81	66
1	82	67
1	83	68
1	84	69
1	85	70
1	87	71
1	88	72
1	89	73
1	90	74
1	91	75
1	92	76
1	94	77
1	95	78
1	96	79
1	97	80
1	98	81
1	99	82
1	101	83
1	102	84
1	103	85
1	104	86
1	105	87
1	107	88
1	108	89
1	109	90
1	110	91
1	111	92
1	112	93
1	114	94
1	115	95
1	116	96
1	117	97
1	118	98
1	120	99
1	121	100
