0	1	1
0	2	2
0	3	3
0	4	4
0	6	5
0	7	6
0	8	7
0	9	8
0	11	9
0	12	10
0	13	11
0	14	12
0	15	13
0	17	14
0	18	15
0	19	16
0	20	17
0	21	18
0	23	19
0	24	20
0	25	21
0	26	22
0	27	23
0	29	24
0	30	25
0	31	26
0	32	27
0	33	28
0	35	29
0	36	30
0	37	31
0	38	32
0	39	33
0	40	34
0	41	35
0	43	36
0	44	37
0	45	38
0	46	39
0	47	40
0	48	41
0	49	42
0	50	43
0	52	44
0	53	45
0	54	46
0	55	47
0	56	48
0	57	49
0	58	50
0	59	51
0	60	52
0	62	53
0	63	54
0	64	55
0	65	56
0	66	57
0	67	58
0	68	59
0	69	60
0	71	61
0	72	62
0	73	63
0	74	64
0	75	65
0	76	66
0	77	67
0	79	68
0	80	69
0	81	70
0	82	71
0	83	72
0	84	73
0	85	74
0	86	75
0	88	76
0	89	77
0	90	78
0	91	79
0	92	80
0	93	81
0	94	82
0	95	83
0	96	84
0	98	85
0	99	86
0	100	87
0	101	88
0	102	89
0	103	90
0	104	91
0	106	92
0	107	93
0	108	94
0	109	95
0	110	96
0	111	97
0	112	98
0	113	99
0	114	100
