1	1	1
1	2	2
1	4	3
1	5	4
1	6	5
1	7	6
1	9	7
1	10	8
1	20	9
1	21	10
1	22	11
1	24	12
1	25	13
1	26	14
1	27	15
1	28	16
1	40	17
1	41	18
1	42	19
1	43	20
1	44	21
1	45	22
1	47	23
1	48	24
1	58	25
1	59	26
1	60	27
1	62	28
1	63	29
1	64	30
1	65	31
1	66	32
1	67	33
1	77	34
1	79	35
1	80	36
1	81	37
1	82	38
1	83	39
1	84	40
1	85	41
1	97	42
1	98	43
1	99	44
1	100	45
1	101	46
1	102	47
1	103	48
1	105	49
1	116	50
1	117	51
1	118	52
1	119	53
1	120	54
1	121	55
1	122	56
1	123	57
1	125	58
1	136	59
1	137	60
1	138	61
1	139	62
1	140	63
1	142	64
1	143	65
1	153	66
1	154	67
1	156	68
1	157	69
1	158	70
1	159	71
1	160	72
1	162	73
1	173	74
1	174	75
1	175	76
1	176	77
1	177	78
1	178	79
1	180	80
1	181	81
1	182	82
1	192	83
1	193	84
1	194	85
1	196	86
1	197	87
1	198	88
1	199	89
1	200	90
1	201	91
1	211	92
1	213	93
1	214	94
1	215	95
1	216	96
1	217	97
1	218	98
1	219	99
1	220	100
0	12	1
0	13	2
0	14	3
0	15	4
0	16	5
0	17	6
0	18	7
0	30	8
0	31	9
0	32	10
0	33	11
0	34	12
0	35	13
0	36	14
0	38	15
0	39	16
0	49	17
0	50	18
0	52	19
0	53	20
0	54	21
0	55	22
0	56	23
0	57	24
0	69	25
0	70	26
0	71	27
0	72	28
0	73	29
0	74	30
0	75	31
0	76	32
0	87	33
0	88	34
0	90	35
0	91	36
0	92	37
0	93	38
0	94	39
0	96	40
0	106	41
0	107	42
0	108	43
0	109	44
0	110	45
0	111	46
0	113	47
0	114	48
0	115	49
0	125	50
0	126	51
0	127	52
0	128	53
0	129	54
0	131	55
0	132	56
0	133	57
0	134	58
0	144	59
0	146	60
0	147	61
0	148	62
0	149	63
0	150	64
0	151	65
0	152	66
0	164	67
0	165	68
0	166	69
0	167	70
0	168	71
0	170	72
0	171	73
0	172	74
0	183	75
0	184	76
0	185	77
0	186	78
0	187	79
0	189	80
0	190	81
0	191	82
0	202	83
0	203	84
0	204	85
0	205	86
0	206	87
0	208	88
0	209	89
0	210	90
0	221	91
0	222	92
0	223	93
0	225	94
0	226	95
0	227	96
0	228	97
0	229	98
0	230	99
0	232	100
