0	1	1
0	2	2
0	4	3
0	5	4
0	6	5
0	7	6
0	9	7
0	10	8
0	11	9
0	12	10
0	14	11
0	15	12
0	16	13
0	17	14
0	18	15
0	20	16
0	21	17
0	22	18
0	23	19
0	25	20
0	26	21
0	27	22
0	28	23
0	29	24
0	31	25
0	32	26
0	33	27
0	34	28
0	35	29
0	37	30
0	38	31
0	39	32
0	40	33
0	41	34
0	42	35
0	44	36
0	45	37
0	46	38
0	47	39
0	48	40
0	50	41
0	51	42
0	52	43
0	53	44
0	54	45
0	56	46
0	57	47
0	58	48
0	59	49
0	60	50
0	61	51
0	63	52
0	64	53
0	65	54
0	66	55
0	67	56
0	68	57
0	69	58
0	70	59
0	71	60
0	73	61
0	74	62
0	75	63
0	76	64
0	77	65
0	78	66
0	79	67
0	80	68
0	82	69
0	83	70
0	84	71
0	85	72
0	86	73
0	87	74
0	88	75
0	89	76
0	91	77
0	92	78
0	93	79
0	94	80
0	95	81
0	96	82
0	97	83
0	99	84
0	100	85
0	101	86
0	102	87
0	103	88
0	104	89
0	105	90
0	107	91
0	108	92
0	109	93
0	110	94
0	111	95
0	112	96
0	113	97
0	114	98
0	115	99
0	117	100
